10591
1057
38716221
29318
1030
1392
4386
63652
20030106
2494
12674
3371
2426
20935
1893
6530
1276
2433
17776
2309
3607
123174
6451
2096
102501240
1385
3079
28976
1938
2453
4003
2108
3744
34769
1618
3173
19573
1838
2236
1818
1702
3568
0
8675
23815
3027
938
24829
1437
2565
20883
22375
2067
1946
0
2669
2425
2311
4771
2152
3059
11278054
0
4904
10727
20280
9758
1197038397
1270243
0
2093
2748
2406
998
18525
1044
1462
5912
998
0
1365
1570
12041
2184
7717
1946
4469
1891
37882
1183
13401
42535
1785
1914
5729
8667
34581
4680
1118
1302
1455
19721
70477
1577
1094
141811
2724
1338
6286
2444
1423
1733
1143
234015
11032
33017
1775
2260
1827
9742563
1822
15267
1333
1268
1572
1298
2656
1976
1507
2261
2933
2498
4040
1538
51334
7154
4237
1059
10963
14385
1237
9616
5803
1621
3934
90582
1922
12314
1758
1717
60336
2088
0
1925
12737
1216
7615
16311
1729
1063
2572
96045521
3241
0
2686
1076
10306
144235
2204
4197
3926
1286
1984
3109
2082
1998
2068
1988
1567
742
2680
27925
2774
1565
1445
924
9915
82669
1644
1905
8629
23304
10806
27372
2058
5414
3371
2879
2824828
1286
5259
3070
5046
3966
1108
1841
2567
1885
2722
2900
1166
1293
2502
10292
287608
1292
233042
2309
1781
3440
2525
1669
2162
1584
2102
30927
18214
1925
6660
6992
1875
1545
2590
2000
1911
4502
5330
2244
24622
8053522
5291
2138
132420
2251
3644
1006
1331
7444
135495
1980
1371
2406
4706
3098
9764
14478
3127
3014
1125
6225
174945759
7017
8767582
3101
3988
21068
1924
1794
1386
25195
7595
1321
6858
0
4842
2122
5173005
1731
1902
91166
8971
1845
522341398
1659
7815
9088
11644
6511
2175
1959
1858
12714
1290
7400
33953135
5686
2084
840716
16047
1034
2571
12884
799035
4539
1885
1293
1178
4871
2973
1308
3872
1201
1824
1593
8899
3638
2203
4397
17468
4776
39712
12385
19975
3290
5064
9088
1356
6081
0
1015
3066
21456
3486
2787
2017
32942
285199
1334
1191
2080
21388
2248
1396
3957
2740
332465
675949
1451
2943
1034
1596
1733
2518
25822
522061
1236
1407
13977
1877
1158
27102
27030
1526
1151
2229
1060
12530
2630
1865
4312
1475
5655
3080
137607
13378
22990
1764
3434
1939
6725332
1478
2417
1097
232954
1546
14903
1804
1030
2064
47113
13709
3746
2223
1231
2672
1527
1530
138399
1010
1494
35378
2933
2279
2311
12604
5484
13366
5042
1126
4872
116179
4303614
876679
7481
7883
2105
1041
5167
1578
1497
41213
1939
27517836
6980
1359
12002874
1204
3688
31211
14624
1338
10126
2775
1788
1628
39690
1878
2428
2404
2482
2791449427
363591
1641
542278
6974
1819
3791
2725
17462
769
1430
1482
2289
93834
8044
1456
16725
10527
2976
1364
14053
24220
192731
2352
341884639
91916110
2341
2002
2310
1459
41595
1438
5532129
1996
1789
10379
13983
5986
3518
1636
1315
274354110
2183
32954
0
0
2565
1085
5505
897
2620
2565
2601
1835
2180
3639
6190
492196264
1454
1955
